Interactor_A	Interactor_B	weight
SPTBN1	TRAF3IP1	0.631224815966561
SPTBN1	UBASH3B	0.41103897173889
SPTBN1	GRIA2	0.416870115324855
SPTBN1	AP2M1	0.178231541765854
SPTBN1	MAP3K3	0.134661133401096
SPTBN1	NEDD8	0.990456605097279
SPTBN1	CTNNA1	0.388466546311975
SPTBN1	MYBL2	0.994286315748468
SPTBN1	FBXO6	0.856348942732438
SPTBN1	TXN2	0.180182737996802
SPTBN1	MEF2C	0.477119615068659
SPTBN1	PRKCDBP	0.061294220155105
SPTBN1	CEP63	0.658325905911624
SPTBN1	PACSIN1	0.880551708629355
SPTBN1	PLEKHA5	0.773451339220628
SPTBN1	EPB41L3	0.513233823701739
SPTBN1	RINT1	0.404820925556123
SPTBN1	MOB4	0.0867966320365667
SPTBN1	TNIK	0.811339993262663
SPTBN1	RBM8A	0.201771979453042
SPTBN1	RIPK3	0.360030916053802
SPTBN1	DDX19A	0.220030539203435
SPTBN1	SRRM2	0.27484532003291
SPTBN1	ATF7IP	0.830603016773239
SPTBN1	CAMSAP1	0.884278796613216
SPTBN1	NENF	0.208946894388646
SPTBN1	RABL2A	0.594982930691913
SPTBN1	PLCB1	0.406263600569218
SPTBN1	PYGO1	0.0488375492859632
RFC4	PAXIP1	0.362765417201445
RFC4	RFC1	0.0446600615978241
RFC4	RFC5	0.58320055087097
RFC4	DHX9	0.253960287896916
RFC4	EIF2B2	0.924332947703078
RFC4	UIMC1	0.751025937031955
RFC4	MCM3	0.568993109976873
RFC4	PCNA	0.649392384802923
RFC4	YWHAZ	0.632681468036026
RFC4	PML	0.214070298941806
RFC4	ABCF1	0.545278943376616
RFC4	FKBP3	0.845413901377469
RFC4	QARS	0.221259521786124
RFC4	NOTCH1	0.118764115963131
RFC4	RNF2	0.931356715271249
RFC4	BRD4	0.461898668669164
RFC4	YBX3	0.370737893506885
RFC4	MRE11A	0.754574847174808
RFC4	PIDD1	0.561658265069127
RFC4	NCSTN	0.121951956534758
RFC4	RPAP2	0.401352695422247
RFC4	EPRS	0.115093081258237
RFC4	PMS1	0.193799294298515
RFC4	MEPCE	0.144174395361915
RFC4	CDK4	0.619934090413153
RFC4	CHTF18	0.450337177608162
RFC4	NMT1	0.0425289708655328
RFC4	MDC1	0.798572203144431
RFC4	SMARCAD1	0.247031268896535
RFC4	NEDD8	0.613298863405362
RFC4	EDC4	0.511679745512083
RFC4	RFC3	0.437727290904149
RFC4	PRAME	0.597433350747451
RFC4	FLII	0.667682159459218
RFC4	RUVBL2	0.191633653827012
RFC4	DIMT1	0.846536275232211
RFC4	USP20	0.685443433700129
RFC4	C14ORF166	0.0495280094910413
RFC4	EIF2B3	0.134900727309287
RFC4	ATAD5	0.298804159509018
RFC4	RTCB	0.261001161765307
RFC4	FAN1	0.601040230598301
ADRBK1	ATP5A1	0.378974459832534
ADRBK1	FAU	0.647048265207559
ADRBK1	RPL37A	0.423760728444904
ADRBK1	RPS6	0.584599198075011
ADRBK1	PRKCD	0.316805452108383
ADRBK1	DNAJA1	0.782436006702483
ADRBK1	RPS14	0.566330662695691
ADRBK1	HSPA8	0.520423811394721
ADRBK1	HSP90AB1	0.454317756695673
ADRBK1	CDC37	0.0296512346249074
ADRBK1	RPS3A	0.439140185248107
ADRBK1	PSMC5	0.227118914714083
ADRBK1	DCD	0.741143547464162
ADRBK1	ATXN2L	0.0567085824441165
ADRBK1	RPS11	0.179667087038979
ADRBK1	ADRB2	0.328434508293867
ADRBK1	GNA15	0.257080374285579
ADRBK1	FSHR	0.613850585184991
ADRBK1	RPL32	0.00858407095074654
ADRBK1	RPS25	0.150018541142344
ADRBK1	HSPA9	0.196472619194537
ADRBK1	CAD	0.74108953983523
ADRBK1	PSMC1	0.504563814494759
ADRBK1	OPRD1	0.932863490423188
ADRBK1	H1FX	0.757367154117674
ADRBK1	RPS24	0.312470018165186
ADRBK1	HP	0.9396538939327
ADRBK1	RPL11	0.77766649890691
ADRBK1	TPM2	0.143866713158786
ADRBK1	PRSS3	0.593634834280238
ADRBK1	HIST1H1C	0.293201502878219
ADRBK1	STK4	0.611481348983943
ADRBK1	ADRA2A	0.125837811967358
ADRBK1	EGF	0.921653835801408
ADRBK1	HMGN2	0.846467078896239
ADRBK1	PSMD3	0.426911632763222
ADRBK1	RPS27L	0.679075113497674
ADRBK1	ACACA	0.320915094343945
ADRBK1	EPHA2	0.213416700949892
ADRBK1	RPS19	0.432390676578507
ADRBK1	PRKCG	0.478120490675792
ADRBK1	RPL23	0.94045095029287
ADRBK1	BDKRB2	0.592771751573309
ADRBK1	DDX6	0.983726187143475
ADRBK1	RPL5	0.892050479771569
ADRBK1	MASP1	0.239390426548198
ADRBK1	THOC6	0.544953250326216
ADRBK1	RPS7	0.753779803868383
ADRBK1	DDX21	0.640688460553065
ADRBK1	RPS10	0.00901785539463162
ADRBK1	HIST1H1B	0.785039728274569
ADRBK1	ACACB	0.578699587378651
ADRBK1	PEBP1	0.371194233652204
ADRBK1	GNAQ	0.707330880220979
ADRBK1	NEFH	0.386213899822906
ADRBK1	NUFIP2	0.366850982652977
ADRBK1	GNB1	0.844240890583023
ADRBK1	GIT2	0.800688691902906
ADRBK1	AGTR1	0.0870821927674115
ADRBK1	RPS18	0.164056539302692
ADRBK1	EDNRB	0.163626188179478
ADRBK1	RPL24	0.141916645225137
ADRBK1	RIOK2	0.145027134567499
ADRBK1	MC4R	0.2489877527114
ADRBK1	FBXO25	0.620199742494151
ADRBK1	UBA52	0.240033104550093
ADRBK1	PDCL	0.0549036217853427
ADRBK1	RASGRF1	0.963886522455141
ADRBK1	ACTBL2	0.930381183046848
ADRBK1	LARS	0.432999275391921
ADRBK1	YME1L1	0.846285318722948
ADRBK1	FKBP8	0.0386068148072809
ADRBK1	HSPH1	0.105770830297843
ADRBK1	MCCC1	0.638642046833411
ADRBK1	RPS29	0.243846576428041
ADRBK1	GRM1	0.11758350674063
ADRBK1	RCVRN	0.445044485852122
ADRBK1	AKAP12	0.208693749736995
ADRBK1	PIK3CG	0.255334376590326
ADRBK1	LSM12	0.0196235338225961
ADRBK1	PDE6G	0.787593843182549
ADRBK1	TRIOBP	0.494972569169477
ADRBK1	CROCC	0.187229869188741
ADRBK1	SHROOM3	0.302353580016643
ADRBK1	ATAD3A	0.0797541176434606
ADRBK1	PTPLAD1	0.734383798437193
ADRBK1	ADRBK2	0.873191814636812
ADRBK1	PTCH1	0.0928366363514215
ADRBK1	GIT1	0.299831317737699
ADRBK1	FPR1	0.285778492456302
ADRBK1	CCR4	0.362235199427232
ADRBK1	CORO1C	0.239919026615098
ADRBK1	MCCC2	0.66201881505549
ADRBK1	AK5	0.730317429639399
ADRBK1	KCNIP3	0.249723690794781
COPS2	PSMD4	0.625829870346934
COPS2	UIMC1	0.362179804826155
COPS2	CUL4A	0.847109897527844
COPS2	THRB	0.189355418784544
COPS2	PSMC5	0.977360650664195
COPS2	THRA	0.329062662785873
COPS2	IKBKE	0.229804171714932
COPS2	MAP3K10	0.049102931516245
COPS2	PRKD1	0.4327179081738
COPS2	RFWD2	0.607485497603193
COPS2	PSMA6	0.38075278699398
COPS2	PSMC1	0.0171277087647468
COPS2	DDB1	0.462923399405554
COPS2	CDC16	0.373732684180141
COPS2	CUL2	0.0263305581174791
COPS2	GAPVD1	0.931090558879077
COPS2	MED23	0.076422807527706
COPS2	IRF8	0.873086565406993
COPS2	GPS1	0.133582025300711
COPS2	HIST1H3A__HIST1H3B__HIST1H3C__HIST1H3D__HIST1H3E__HIST1H3F__HIST1H3G__HIST1H3H__HIST1H3I__HIST1H3J	0.144228881923482
COPS2	EIF3E	0.957012842409313
COPS2	CREBBP	0.583054171176627
COPS2	SIN3A	0.469379075337201
COPS2	NR2F1	0.781544587109238
COPS2	SEPT2	0.103397264610976
COPS2	COPS8	0.718305605463684
COPS2	PMPCA	0.420756607782096
COPS2	SEPHS1	0.581428287085146
COPS2	WRAP73	0.252885817317292
COPS2	NEDD8	0.943658352131024
COPS2	DDB2	0.266441343119368
COPS2	COPS4	0.943002629326656
COPS2	FBXW4	0.460057626478374
COPS2	IRF5	0.671433155890554
COPS2	CUL5	0.548392415279523
COPS2	FBXO6	0.620692301308736
COPS2	DCAF8	0.417953284690157
COPS2	COPS7B	0.525894359219819
COPS2	DCUN1D1	0.388011149363592
COPS2	NIF3L1	0.163230310194194
COPS2	MED4	0.994745560223237
COPS2	GFER	0.654320879839361
COPS2	PSMD5	0.394374487688765
COPS2	COPS7A	0.550983968190849
COPS2	TRIP11	0.744909161701798
COPS2	EHBP1L1	0.540129849221557
COPS2	SENP8	0.625820019980893
COPS2	ING2	0.818135779816657
COPS2	EPB41L1	0.903182678157464
COPS2	ANAPC4	0.443328930297866
COPS2	ANAPC1	0.43959740572609
COPS2	DDA1	0.604479341302067
COPS2	ING1	0.534869100432843
COPS2	COPS3	0.49212408089079
COPS2	IRS2	0.394248763797805
COPS2	SLAIN2	0.0591567147057503
EIF4G3	EIF3F	0.521948114503175
EIF4G3	EIF4A2	0.333988366881385
EIF4G3	EIF3H	0.313478442840278
EIF4G3	LIG4	0.384827789850533
EIF4G3	VAV2	0.731164338532835
EIF4G3	NCBP1	0.826131101232022
EIF4G3	EIF4G2	0.838916968088597
EIF4G3	USP10	0.281646109186113
EIF4G3	CAMK1	0.708134244661778
EIF4G3	MKNK1	0.307139311684296
GSR	PEPD	0.401649221777916
GSR	MVD	0.581959776114672
GSR	RPS6KA1	0.579819985665381
GSR	ADSS	0.70096565131098
GSR	PROSC	0.669470423134044
GSR	LDHA	0.280913256574422
GSR	SUMO4	0.140012228162959
GSR	GBP2	0.836734785232693
GSR	DDX39B	0.955390611896291
GSR	CNDP2	0.688471104251221
GSR	KYNU	0.455725896637887
GSR	FOLR1	0.197609193623066
GSR	NAMPT	0.75201521627605
GSR	OCM	0.407172717386857
GSR	GINS2	0.111671065911651
BCL2	CDK1	0.348436757689342
BCL2	TP53AIP1	0.647959696128964
BCL2	BNIP1	0.182827080367133
BCL2	BID	0.292065760586411
BCL2	BCL2L1	0.691543184919283
BCL2	CASP3	0.383832096820697
BCL2	CYCS	0.63859161362052
BCL2	PSEN1	0.100215546321124
BCL2	SOD1	0.269618865568191
BCL2	RTN4	0.652114532655105
BCL2	PPP1CA	0.919950003037229
BCL2	PMAIP1	0.0840798141434789
BCL2	MCL1	0.683479149825871
BCL2	PML	0.707884053699672
BCL2	RBX1	0.666643565986305
BCL2	BCL2L11	0.0417532040737569
BCL2	HNRNPD	0.680976919597015
BCL2	ATP2A2	0.751320706680417
BCL2	PXN	0.939146477961913
BCL2	MOAP1	0.954867040971294
BCL2	ITPR1	0.966255296254531
BCL2	BAG4	0.752528255572543
BCL2	CASP2	0.00315424590371549
BCL2	KRAS	0.283583672950044
BCL2	SF1	0.779300286667421
BCL2	RRAS	0.605367800919339
BCL2	CASP8	0.811807759571821
BCL2	BAG1	0.714463210431859
BCL2	HIF1A	0.44466491905041
BCL2	BNIP3	0.896176119102165
BCL2	BFAR	0.658985340036452
BCL2	NLRP1	0.560449428856373
BCL2	MAPK11	0.892949780914932
BCL2	BAX	0.961300149327144
BCL2	PPP3CC	0.169231377309188
BCL2	PPIF	0.695093656657264
BCL2	TOMM20	0.702015634858981
BCL2	TP53BP2	0.378885788843036
BCL2	PPP1CB	0.638247315771878
BCL2	PPP3R1	0.0257822484709322
BCL2	EPHB2	0.465429785661399
BCL2	AMBRA1	0.326486490666866
BCL2	PPP2R5A	0.690536499256268
BCL2	BAD	0.177452170522884
BCL2	BMF	0.951174939749762
BCL2	COL6A2	0.231315458891913
BCL2	BAK1	0.650289171608165
BCL2	VRK2	0.0312735417392105
BCL2	FKBP8	0.641633588355035
BCL2	BLK	0.105114813195542
BCL2	RAD9A	0.875249260803685
BCL2	BCL2L10	0.914241574937478
BCL2	BIK	0.56020623142831
BCL2	PPP3CA	0.660199888516217
BCL2	SERPINB8	0.579243066953495
BCL2	PPP2R4	0.135584647767246
BCL2	BNIP2	0.502458916511387
BCL2	BNIPL	0.439376740017906
BCL2	NAF1	0.434659057762474
BCL2	BCLAF1	0.477836632635444
BCL2	MEX3D	0.70760116330348
BCL2	IRS2	0.0686722532846034
BCL2	PKMYT1	0.438973495736718
BCL2	ITM2B	0.132064950652421
BCL2	CISD2	0.20491833309643
BCL2	SPNS1	0.518783340463415
BCL2	AVEN	0.441512646153569
BCL2	BCL2L14	0.757375896442682
PPARD	RXRG	0.141355193918571
PPARD	PRMT3	0.430513131432235
PPARD	KDM1A	0.542481288779527
PPARD	DUT	0.879157031653449
PPARD	HSP90AB1	0.19210366695188
PPARD	HDAC3	0.585060183424503
PPARD	NRIP1	0.729210092453286
PPARD	RELA	0.43291244469583
PPARD	GLUL	0.962247230578214
PPARD	PSMG1	0.818393158260733
PPARD	GADD45B	0.271945550804958
PPARD	RANBP9	0.289913682965562
PPARD	HDAC7	0.182578350184485
PPARD	NCOA1	0.571013408014551
PPARD	NR0B2	0.948233593255281
PPARD	PEBP1	0.611500143073499
PPARD	EIF3I	0.203214403009042
PPARD	SPEN	0.659612886374816
PPARD	PROX1	0.647171894321218
PPARD	NCOR2	0.270798744866624
CLP1	CPSF7	0.109558015363291
CLP1	TSEN2	0.760525021702051
CLP1	TSEN34	0.762997802114114
CLP1	TSEN15	0.778369952458888
CLP1	CPSF2	0.200149666517973
CLP1	CPSF3	0.531527888961136
CSNK1G2	PER1	0.197411884786561
CSNK1G2	RAP1GAP	0.715407549170777
CSNK1G2	MTA1	0.531328310025856
CSNK1G2	DBNDD2	0.84539058082737
CSNK1G2	PPP1R14A	0.768894807901233
CSNK1G2	RUNDC3B	0.950949575519189
CSNK1G2	C2ORF44	0.286822285037488
CSNK1G2	COL4A3BP	0.530133357737213
CALR	ELF3	0.98684534127824
CALR	ITGAV	0.693348063854501
CALR	EPB41	0.994961340678856
CALR	EIF1B	0.431119822664186
CALR	MAPK6	0.465975274099037
CALR	MTNR1A	0.302679875865579
CALR	YWHAZ	0.114143492886797
CALR	GANAB	0.842012052191421
CALR	FGB	0.389030384365469
CALR	MBL2	0.369676167378202
CALR	HLA-E	0.789535192539915
CALR	ITGA5	0.426933492766693
CALR	NSUN2	0.299749252386391
CALR	RNF2	0.983103989623487
CALR	PAK2	0.922131727449596
CALR	APOB	0.0276196603663266
CALR	THBS1	0.163961885729805
CALR	SUMO4	0.732165591558442
CALR	MAP2K1	0.939021372934803
CALR	ITGA2B	0.818618505494669
CALR	SMARCB1	0.564122954849154
CALR	CD40	0.408945461735129
CALR	KRT17	0.321062118280679
CALR	ITGA3	0.814685149118304
CALR	SLC27A2	0.982332778628916
CALR	UPF2	0.656878879293799
CALR	PRKCSH	0.89657876174897
CALR	TSHR	0.891231968067586
CALR	CLN5	0.594548874767497
CALR	TAP1	0.0223564675543457
CALR	LRP1	0.0526442267000675
CALR	TF	0.518164536217228
CALR	HLA-C	0.566099504940212
CALR	PLAT	0.967704151757061
CALR	ARPC1A	0.683054490014911
CALR	B2M	0.248567519476637
CALR	KCNH2	0.623343493090943
CALR	FBN1	0.970158410258591
CALR	NKX2-1	0.827092436607927
CALR	CD1D	0.855873769847676
CALR	SLC2A1	0.262560781091452
CALR	SLC6A4	0.793259144527838
CALR	TRAF6	0.297134543769062
CALR	F5	0.208570887567475
CALR	PDIA2	0.167261286871508
CALR	PRF1	0.337179558817297
CALR	TNFRSF10D	0.126938638044521
CALR	ANP32B	0.433526906417683
CALR	THG1L	0.528737482614815
CALR	SCARF1	0.0151027468964458
CALR	KSR1	0.128445518901572
CALR	SH3GLB1	0.140584623906761
CD3EAP	NBN	0.450928485486656
CD3EAP	NFKBIB	0.614774534013122
CD3EAP	TBP	0.267461148090661
CD3EAP	SSRP1	0.783210092689842
CD3EAP	POLR1B	0.901472528930753
CD3EAP	GTF3C1	0.958351244218647
CD3EAP	RNF2	0.301511871628463
CD3EAP	POLR1D	0.278995492961258
CD3EAP	XPA	0.873740443727002
CD3EAP	TAF1A	0.938420042861253
CD3EAP	SUPT16H	0.716068478766829
CDH4	CDH2	0.212768819183111
CDH4	CDK5RAP3	0.358333945507184
MARCH9	HSP90AB1	0.146935634547845
MARCH9	CTSD	0.652665311237797
MARCH9	ULBP1	0.190537552116439
SON	DHX9	0.451758077600971
SON	HSPA8	0.406700656982139
SON	PPP1CA	0.228112023090944
SON	SAFB	0.772080728318542
SON	SEPT7	0.503671908518299
SON	SF3B6	0.896948433248326
SON	SRSF5	0.829559947596863
SON	RNF2	0.373425137484446
SON	SRSF11	0.0648516633082181
SON	LOC102724594__U2AF1	0.231936635449529
SON	EZH2	0.314417484216392
SON	USP25	0.510120916413143
SON	SMARCB1	0.273393414216116
SON	CLK2	0.240815790137276
SON	NHP2L1	0.0920728377532214
SON	SEPT2	0.805378531105816
SON	SNIP1	0.904613959370181
SON	DDX21	0.96217954182066
SON	TRIP6	0.786658762954175
SON	ACIN1	0.50146461953409
SON	CHCHD4	0.789611942134798
SON	TRIM26	0.15795450238511
SON	SRSF7	0.0120597223285586
SON	CLIP4	0.90236717206426
SON	PUF60	0.68354891333729
SON	USP39	0.274574312381446
SON	TFPI	0.979359902441502
SON	NDUFAF2	0.991414763266221
SON	PRPF19	0.34632902732119
SON	SRRM2	0.137027766089886
ZNF133	FOS	0.161468439502642
ZNF133	MAPK6	0.39845934486948
ZNF133	HTT	0.16127906832844
ZNF133	TRIM28	0.810933130327612
PRPF4	SART1	0.216518027940765
PRPF4	LSM8	0.164185415254906
PRPF4	SART3	0.219365536235273
PRPF4	SNRPB2	0.49981130589731
PRPF4	KDM5B	0.893624954391271
PRPF4	USP4	0.830373306293041
PRPF4	PPIH	0.691005646716803
PRPF4	LOC102724594__U2AF1	0.34733878960833
PRPF4	PATL1	0.290102289523929
PRPF4	MEPCE	0.194193734088913
PRPF4	ARRB2	0.0920979799702764
PRPF4	PFDN6	0.898622306995094
PRPF4	NHP2L1	0.570427184458822
PRPF4	WBP4	0.530339863151312
PRPF4	RPS10	0.156336948741227
PRPF4	ATP5J2	0.919973237905651
PRPF4	PRPF4B	0.657676612492651
PRPF4	TXNDC5	0.87055578827858
PRPF4	PRPF8	0.219668452162296
PRPF4	CLK1	0.484212098643184
PRPF4	USP39	0.608141135424376
PRPF4	PRPF31	0.353675758698955
PRPF4	LSM6	0.21478303312324
PRPF4	USP15	0.169473644345999
PRPF4	PRPF19	0.551850127056241
PRPF4	TXNL4A	0.722596815088764
PRPF4	SNRNP40	0.368888859637082
PRPF4	CDK12	0.109994504600763
PRPF4	DGCR8	0.16863874043338
PRPF4	PFDN4	0.672905680490658
PRPF4	DDX23	0.143896621419117
PRPF4	LSM7	0.532212545163929
PRPF4	TUT1	0.336140670580789
PRPF4	EPS15L1	0.404337611282244
PRPF4	LSM2	0.989061106927693
PRPF4	GPHN	0.099165836814791
PRPF4	N4BP2L2	0.637187306769192
PRPF4	LSM4	0.815427073044702
PRPF4	SNRNP27	0.895472674164921
PRPF4	WRAP53	0.764942291658372
RXRG	THRB	0.457955693360418
RXRG	THRA	0.409046276472509
RXRG	RARB	0.710391025757417
RXRG	RPAP2	0.719455426326022
RXRG	ITGB3BP	0.603880755603313
RXRG	PPARA	0.612211870960891
RXRG	CREBBP	0.575165275717154
RXRG	NCOA6	0.556374042062089
RXRG	NR0B2	0.61157995602116
RXRG	NR1I2	0.905598843470216
RXRG	CEBPZ	0.764522940618917
RXRG	DCK	0.179334899643436
RXRG	CAMK2B	0.262886334909126
RXRG	ZNF148	0.26203239755705
RXRG	AJUBA	0.499954420840368
RXRG	NR1H4	0.859295181231573
RXRG	PNO1	0.818368010688573
RXRG	NCOR2	0.857669411692768
SRP14	NOP56	0.140457373345271
SRP14	EIF1B	0.623087313724682
SRP14	ANP32A	0.765126088168472
SRP14	PRKDC	0.404805884463713
SRP14	RPS6KA1	0.441412744577974
SRP14	STK3	0.64819574332796
SRP14	PLIN3	0.0294199790805578
SRP14	RPL14	0.283663982292637
SRP14	IKBKE	0.076387703185901
SRP14	RPL6	0.897385777439922
SRP14	SEPT7	0.929272089153528
SRP14	CSNK1E	0.950887518003583
SRP14	CSNK1A1	0.814275273354724
SRP14	CALM1__CALM2__CALM3	0.86622446984984
SRP14	UBA2	0.788719374453649
SRP14	NHP2L1	0.666716200532392
SRP14	PINX1	0.284999874187633
SRP14	LEPRE1	0.54126223642379
SRP14	ACIN1	0.257389450445771
SRP14	RIOK2	0.687460950110108
SRP14	DDX56	0.789166665170342
SRP14	IGSF8	0.434904038673267
SRP14	LARS	0.342151099583134
SRP14	LYAR	0.632032324792817
SRP14	ATG5	0.378450948279351
SRP14	SAE1	0.378518959507346
SRP14	DPP8	0.514401978580281
SRP14	IPO9	0.729394934372976
SRP14	PRPF19	0.662402502959594
SRP14	NSFL1C	0.977401678683236
SRP14	PRKAB1	0.957502134144306
SRP14	SZRD1	0.329587725456804
SRP14	SRRM2	0.267708032857627
SRP14	ASB3__GPR75-ASB3	0.50904975226149
ROCK1	PFN2	0.863860355922952
ROCK1	CASP3	0.470120516372845
ROCK1	CASP7	0.982383271912113
ROCK1	ADD1	0.431885870173573
ROCK1	PTK2	0.134055424714461
ROCK1	NOTCH1	0.714240093482658
ROCK1	SMAD2	0.928549759555608
ROCK1	EZR	0.531866286182776
ROCK1	LIMK2	0.746359003009275
ROCK1	DES	0.0665493577253073
ROCK1	LIMK1	0.75572618516162
ROCK1	CRMP1	0.599361319327727
ROCK1	ITSN2	0.0187369042541832
ROCK1	MYBPH	0.350064552621916
ROCK1	MON2	0.676266858587042
ROCK1	GAB1	0.73701912839897
ROCK1	RHOC	0.0486813676543534
ROCK1	RDX	0.0855523215141147
ROCK1	RND3	0.850626760395244
ROCK1	CDK15	0.193315281765535
ROCK1	KIAA1033	0.420510470867157
ROCK1	ANKFY1	0.631051358766854
ROCK1	ARHGAP24	0.0921171535737813
USP6	MDFI	0.509949104394764
USP6	ATXN7L3	0.0812016953714192
USP6	CALM1__CALM2__CALM3	0.711692936252803
USP6	ANKRD44	0.717354929307476
USP6	RAB33B	0.0432416966650635
USP6	MYL2	0.890764466486871
TIMM44	HSPA4	0.0698113478720188
TIMM44	TIMM23	0.92671741778031
TIMM44	SERPINH1	0.110908768605441
TIMM44	NDUFA2	0.948552031768486
TIMM44	SCO2	0.608080017147586
TIMM44	ACAT1	0.936349458061159
TIMM44	CDV3	0.995819587726146
TIMM44	SCP2	0.759095555869862
TIMM44	SEPT9	0.585731032304466
TIMM44	PPIF	0.185714155901223
TIMM44	RBMS1	0.994116903049871
TIMM44	PPIB	0.648989671841264
TIMM44	TIMM17A	0.684034710284323
TIMM44	MRPL53	0.9114422746934
TIMM44	SUGP1	0.632249842397869
TIMM44	SARNP	0.489662726409733
TIMM44	RBM27	0.311119292629883
TIMM44	SBDS	0.918382336618379
GNPDA1	NUBP1	0.485225054901093
GNPDA1	PCNA	0.193055977346376
GNPDA1	PSMD9	0.598519607447088
GNPDA1	NT5C2	0.749787166947499
GNPDA1	UBE2R2	0.273566561518237
GNPDA1	EZR	0.813357244012877
GNPDA1	WARS	0.228902186732739
GNPDA1	USP5	0.93311382830143
GNPDA1	OGFOD1	0.107161601772532
GNPDA1	EWSR1	0.147111458471045
GNPDA1	UBQLN1	0.335055453935638
GNPDA1	IPO9	0.291197109036148
GNPDA1	TBCE	0.770340783055872
GNPDA1	TRNT1	0.795471052872017
GNPDA1	NUBP2	0.210625421022996
GNPDA1	UBA6	0.846327178180218
GNPDA1	GNPDA2	0.979348745429888
MNAT1	EEF1A1	0.987444531405345
MNAT1	RBM48	0.414509773720056
MNAT1	POLR2A	0.261851355433464
MNAT1	MBP	0.905541941057891
MNAT1	CDK7	0.582758081611246
MNAT1	ERCC2	0.447679290780798
MNAT1	TSC1	0.327897434355691
MNAT1	TRIM31	0.360287252347916
MNAT1	CCNH	0.809073085896671
MNAT1	RIF1	0.0628934137057513
MNAT1	GTF2H1	0.0466751814819872
MNAT1	MTA1	0.352822154061869
MNAT1	GTF2E2	0.484434905927628
MNAT1	POU5F1	0.5827765786089
MNAT1	TRIM26	0.0467110299505293
MNAT1	TRIM34	0.393392997095361
MNAT1	GTF2H3	0.476959184743464
MNAT1	TRIML1	0.60772543749772
MNAT1	POU2F2	0.98334757774137
MNAT1	TRIM2	0.985588722163811
MNAT1	TRIM39	0.396724745398387
MNAT1	NKX3-1	0.115292842732742
MNAT1	TRIM9	0.274503653170541
MNAT1	RNF7	0.533155873417854
MNAT1	GTF2H4	0.642718202667311
MNAT1	DMAP1	0.0451897596940398
MNAT1	HPS6	0.733339102938771
MNAT1	TRIM17	0.356414860114455
MNAT1	ICK	0.354714207351208
ATP5A1	PSMD4	0.83258710661903
ATP5A1	MLH1	0.0389484122861177
ATP5A1	ERG	0.958801161963493
ATP5A1	RPS6KA1	0.0922167736571282
ATP5A1	HSP90AB1	0.966415991075337
ATP5A1	SHBG	0.344801977276802
ATP5A1	YWHAZ	0.208643378224224
ATP5A1	FLOT1	0.339782048249617
ATP5A1	RELA	0.622236168244854
ATP5A1	CD4	0.567743985448033
ATP5A1	ADRB2	0.117784335743636
ATP5A1	AIMP1	0.194015762070194
ATP5A1	MYH9	0.0214001231361181
ATP5A1	CSNK1A1	0.492302174679935
ATP5A1	CA9	0.0105378646403551
ATP5A1	CD81	0.484006937593222
ATP5A1	STK4	0.973755498183891
ATP5A1	MAP3K14	0.813401681138203
ATP5A1	PRKAA1	0.330121566541493
ATP5A1	MDH2	0.751210488146171
ATP5A1	ATP6V1A	0.824484987417236
ATP5A1	MAP3K3	0.7705795224756
ATP5A1	RPS6KB2	0.322234856430441
ATP5A1	BASP1	0.428349470021203
ATP5A1	CUL5	0.949415417620912
ATP5A1	FBXO6	0.339801782742143
ATP5A1	TP63	0.328947936417535
ATP5A1	FBXO25	0.254991465946659
ATP5A1	ATP5O	0.17425216990523
ATP5A1	RPS15A	0.0477873093914241
ATP5A1	SIRT3	0.353495948482305
ATP5A1	TBK1	0.489824770949781
ATP5A1	RNF146	0.347220406401902
ATP5A1	ATPAF2	0.171581406146288
ATP5A1	STOML2	0.781728653004393
ATP5A1	ATPAF1	0.213529899250716
PLCG2	FCER1G	0.524214117089286
PLCG2	TEC	0.29508938267827
PLCG2	PRKD1	0.486781831132248
PLCG2	FLT1	0.401041104691103
PLCG2	LAT	0.118099904619157
PLCG2	KIT	0.184050563490018
PLCG2	KHDRBS1	0.192773475311697
PLCG2	SYK	0.283114886144176
PLCG2	JAK1	0.892567142145708
PLCG2	VAV1	0.411426049889997
PLCG2	GAB2	0.720546280499548
PLCG2	PLD1	0.139535752823576
PLCG2	MED28	0.964190871221945
PLCG2	CBLB	0.94376802444458
PLCG2	LCP2	0.125552543671802
PLCG2	GAB1	0.681437203194946
PLCG2	ITK	0.492955995257944
PLCG2	PLXNB1	0.18240886577405
PLCG2	BLK	0.574995806440711
PLCG2	SH3BP2	0.294963825726882
PLCG2	BLNK	0.558959466172382
PLCG2	LAT2	0.401948344428092
PLCG2	LIME1	0.00980196474120021
PLCG2	DAPP1	0.624195916811004
HNRNPUL2	IARS	0.322997605893761
HNRNPUL2	ERG	0.130406061653048
HNRNPUL2	EIF4A2	0.0266329674050212
HNRNPUL2	RNF2	0.831600500270724
HNRNPUL2	FLOT2	0.87162694754079
HNRNPUL2	MEPCE	0.770888715982437
HNRNPUL2	MDC1	0.0642534391954541
HNRNPUL2	KHDRBS2	0.409370612818748
HNRNPUL2	SLC25A17	0.121021860046312
HNRNPUL2	TMOD3	0.407560214400291
CETP	PRKACG	0.780317002441734
CETP	EWSR1	0.48031904315576
DFFA	CASP3	0.955889811506495
DFFA	CASP7	0.228844563709572
DFFA	EFTUD2	0.194769028807059
DFFA	GZMB	0.366100414656103
DFFA	YWHAZ	0.459219266893342
